2026-02-11T14:48:30Z	P2_SECURITY_OPS	entry_credentials_page	200	200	PASS	
2026-02-11T14:48:34Z	P2_SECURITY_OPS	create_platform_prereq	200,201,204	201	PASS	platform_id=a58d54a0-9d09-496b-987b-0415ebb4cd47
2026-02-11T14:48:35Z	P2_SECURITY_OPS	create_account_prereq	200,201,204	201	PASS	account_id=25f8671e-05cd-41c9-8d25-3745cd2e6f8f
2026-02-11T14:48:35Z	P2_SECURITY_OPS	create_credential	200,201,202,204	201	PASS	credential_id=0c2ad135-a95b-4c17-bc94-fc843654c294
2026-02-11T14:48:35Z	P2_SECURITY_OPS	rotate_credential	200,201,202,204	200	PASS	
2026-02-11T14:48:35Z	P2_SECURITY_OPS	entry_assistants_page	200	200	PASS	
2026-02-11T14:48:39Z	P2_SECURITY_OPS	create_assistant	200,201,202,204	201	PASS	assistant_id=539c118e-9bd7-4559-a980-a0abd4f61676
2026-02-11T14:48:39Z	P2_SECURITY_OPS	bind_assistant	200,201,202,204	200	PASS	
